,Id,People,Average-Time,Sudoku
4554,4554,1689,16,.195..7..4..21...3.........84.....96.6..8..3.97.....25.........7...31..2..5..237.
4555,4555,1642,17,..8.4.9....97.81..7.......69..5....828.....795....4..11.......5..56.38....2.1.3..
4556,4556,1660,15,6...7...8.7.9.1.2...1...7..8...3...9..46.21..7...1...5..8...4...4.3.5.7.5...4...1
4557,4557,1228,29,7.....9.36..1.8..4.1.....8....2.1...586.3.291...9.6....7.....4.3..7.4..81.4.....7
4558,4558,1382,17,....4..7.37.....62..2.6.3....4...73......6....17...8....8.5.9..62.....18.5..1....
4559,4559,1103,38,..86.49....6...1...5..2..4..7.....3.6..4.3..1.1.....5..4..7......3...2....71.58..
4560,4560,1374,25,1.2...9.3.48..217......7....8.9.4.3...........1.8.5.2....7......312..58.9.7...6.2
4561,4561,1507,20,75.......6.....2.1.1.....4...34.29...4.7.6.1...81.93...2.....9.4.7.....3.......85
4562,4562,1566,20,...8.3....75...4..1......35..12.4.....8...9.....6.12..89.....24..3...15....4.6...
4563,4563,1570,18,...5.69..3..1.8.25.8.....4...36..4...6.....7...8..95...1.....3.62.4.1..7..49.7...
4564,4564,1097,36,..3.6.5..1.......9..24.8.1.82.3.7.5...........3.2.9.87.9.8.47..5.......1..6.3.4..
4565,4565,1313,19,56...1.37.1..7..5....3.9........24..47.....98..69........6.5....3..2..4.68.7...19
4566,4566,920,46,....8....52.....86.1.9...4..7.3.1.9.1...9...4.5.8.6.1..6...9.7.29.....58....2....
4567,4567,1158,35,6...4...2..93.27.......6.8.18.....9..6.1.3.2..9.....71.4.5.......16.45..5...1...9
4568,4568,1580,19,.27...98..8.2.9...1...6.....5.378....7.....5....156.3.....9...8...5.2.7..95...24.
4569,4569,1717,15,..7...5..6....8..31...5...2.8.7.4.6.57..3..29.6.5.1.7.4...8...72..9....8..8...4..
4570,4570,1489,16,.8..2..3.7....3..8..15.67.....6.1...83..4..15...3.8.....34.98..2..1....6.6..7..4.
4571,4571,980,43,3..........16.587..86...21....9.7....28...59....4.2....19...62..632.47..........1
4572,4572,1375,18,........25..8.3..7.7..2..38.4.....83.8..3..2.96.....1.29..1..4.6..2.5..93........
4573,4573,1077,39,....2.....6.9.83...9.5.3.7.8.3...5.4..4...6..5.6...8.1.3.2.7.5...24.6.8.....3....
4574,4574,1444,24,....7.....4.....1.8..3.57.6.187.23..6.......4..35.629.7.64.1..2.8.....3.....2....
4575,4575,1473,23,..5.......1.8.9.3...4.7.6...3.5.6.48.8.....6.45.2.8.7...3.5.8...4.1.7.5.......9..
4576,4576,1722,16,.612.987.........35..4.6.....4.8.9.....3.2.....3.4.7.....9.4..19.........457.136.
4577,4577,1735,14,.5.4.2.....95.72........6...7.851.6..9.....5..2.379.1...3........29.34.....7.4.8.
4578,4578,1174,34,....7......4...3...152.369.3....1..4..15.29..2..4....3.639.824...9...5......6....
4579,4579,1305,22,..8...4..1.7.4.2...4.5.2.8..9..5..6....8.4....8..2..7..7.1.5.9...5.6.8.3..2...7..
4580,4580,1432,27,6.98..5.43.......1.....5....68.7.9....52.31....4.6.87....1.....7.......84.1..62.5
4581,4581,1439,26,...294....3.....4...8...6..8..7.2..46.7......1..9.5..8..6...9...5.....7....379...
4582,4582,1554,22,...3.7...2.94.6..5..3...2...9.....4...16.53...5.....2...8...4..6..5.47.....7.1...
4583,4583,1693,17,....84...8.9...4.7.43...89.1.......8..63.29..3.......5.67...54.9.8...7.3...17....
4584,4584,1549,18,..45.19...6.....4..5.6.4.1...67.52......4......59.28...3.1.6.2..7.....8...28.37..
4585,4585,1095,38,....4.....23...45...95..2..1..7....9.7.196.3.6....4..7..7..39...14...36.....5....
4586,4586,1446,17,6.4.8.2.1..........2...6.5.26.....8..384.562..1.....75.9.6...3..........8.3.9.5.2
4587,4587,1303,34,.1.........21..4..6.4...2.8.9.6.4.2.7.......5.5.8.9.3.1.9...6.2..5..27.........8.
4588,4588,1271,31,...6.7.9....2.5....42...67.7..3.4..9....6....4..1.8..6.53...48....9.2....8.4.3...
4589,4589,1635,19,5..6.3..4.3...7.9.1.......64.9.3.2.............5.9.3.77.......5.2.5...8.6..2.1..9
4590,4590,1686,20,.........62.9.3.47..1.6.3.9.4.....7.5..8.1..3.6.....1.2.6.9.1..91.3.6.28.........
4591,4591,1625,16,..5...7.....1.5....9.328....61...57.5..2.6..3.84...21....634.8....5.2.....6...9..
4592,4592,1179,37,7.......8..8...6...9.4.1.27.3.695.8...........5.273.6.91.5.6.3...2...9..4.......5
4593,4593,1393,19,.........97.6..28548..1..73...3.7.2...........1.4.8...35..8..64648..3.91.........
4594,4594,1050,41,..782.1..2.......9...9.6...5.37..2.4..6...3..7.4..59.1...3.8...3.......7..2.475..
4595,4595,1474,28,...3.8....7..4..5.8..5.1..36...23..5..1...8..9..71...42..4.6..7.5..8..4....1.2...
4596,4596,1680,21,.........49.....85...816.7...9.4..5.3..2.8....6..7.8...1.659...74.....39.........
4597,4597,1742,18,.49....5.....5.6.....3.2...2...3...65.4.1.9.28...7...1.....4.....7.9.....2....48.
4598,4598,1774,15,4..2.8..1....7....5.8...2.42.1.5.6...6.....2...9.2.4.89.6...7.3....4....3..1.7..6
4599,4599,1301,32,.74...62...61..4..9....8...1...3.....6..5..9.....6...7...5....8..3..79...17...23.
4600,4600,1448,20,.8..7..2............45.9.1...9...5.2.43...7..1.5...9...9.6.18.......3....7..2..9.
4601,4601,1349,34,4..8.6..32...4...7.6.....4...3..75.2..1...4..6.42..3...1.....3.8...7...53..9.1..4
4602,4602,1628,23,.1..6....5..7.1..6.7.....1.7..3.8..19..2.7..42..4.6..9.2.....6.6..9.3..8....2..3.
4603,4603,1737,21,...7.4.1....5.24....7...8......2..5.61.....92.4..6..7...1...2....62.9....5.8.1...
4604,4604,1736,19,.316.9...5.9...2.6....7.......8325....3...8....4567.......5....8.5...9.2...2.841.
4605,4605,1774,16,...351............89..2..7.2.9.....3..54.71..7.....8.6.5..4..98....1.......863...
4606,4606,1239,35,7143.2.599.......2..8...1.....4.16......2......95.6.....7...5..4.......852.9.8734
4607,4607,1235,30,.879..61..........6.5...4938..2.3...7.......1...6.7..5548...2.9..........21..875.
4608,4608,1355,34,.5.3.4.6...31.52........4....9.3.5..2..5.7..4..7.8.6....1........42.37...6.8.9.2.
4609,4609,1529,27,25..8...4.7.....8....3.9.....94615..7.......1..52978.....7.3....1.....4.5...4..18
4610,4610,1682,22,...7.9...4.......539.8....2..1.6.5..9.......4..3.2.1..8....4.376.......1...1.5.8.
4611,4611,1769,18,........1.84.5.26.3..6.9..7...7.69..6...9...4..78.1...9..1.4..8.15.7.34.4........
4612,4612,1722,19,........28..365.....9.1.7...3.8.1.4..81...39..9.4.6.7...7.8.5.....152..76........
4613,4613,1260,36,..46.37...2.....5.8..21.....8.3...2.3.........4...7.6......2..8.5.....7...71.43..
4614,4614,1374,23,.39...74...7...2..4.......1...3.41..7..256..9..48.9...8.......6..5...3...93...51.
4615,4615,1189,42,....1......47.36..9...46..573.....16..9...2..42.....375..17...8..63.97......8....
4616,4616,1488,30,.......4...1.6.35...97.8...7..491..2.........1..385..9...9.68...5..1.2...6.......
4617,4617,1791,19,...2.8....72..154..3.....9.3..1.5....2.7.6.8....3.2..4.6.....5..815..23....8.7...
4618,4618,1799,18,.8..9..6.3.9...4.8.54...73....958...............276....25...89.7.6...1.4.9..3..5.
4619,4619,1769,15,....4.....1.863.9776.....5.8..5.1..2.........1..2.4..9.3.....7594.187.3.....5....
4620,4620,1328,31,..28.53...8..9....6...7...5.9.327.6...........3.459.1.1...4...9....8..7...79.62..
4621,4621,1394,23,7..3.1..4.2.6.7.3...1...2....8...4..6...7...2..2...5....4...8...5.4.9.2.2..1.5..6
4622,4622,1320,35,..8.5.42...39..8..7...8...33.......5.2..6..8.9.......44...2...7..1..76...72.9.5..
4623,4623,1587,25,.6.....5.2.......8...324....785..6....92.64....2..85.....879...5.......2.1.....4.
4624,4624,1692,21,7.64.3..89.1...6.73..........83.67......4......37.92..........61.4...8.35..6.41.2
4625,4625,1814,19,8.4...6.5.9..........5.4.2..8..4..53...6.3...35..1..9..2.1.9..........6.1.6...2.9
4626,4626,1797,17,8.4..95.1...456......3.......1.2.3..4..8.5..9..6.9.2.......3......167...3.89..1.6
4627,4627,1348,33,..23.46....6.9.8...34...91....4.1..7....6....2..5.9....95...28...3.8.4....89.67..
4628,4628,1566,18,..8...5..49.....87...7.5....1.852.7.....7.....2.491.6....1.9...67.....45..3...2..
4629,4629,1637,25,..6...3.....938..2.2..1..9....8....33..592..62....4....5..4..3.7..623.....1...4..
4630,4630,1782,22,...2.4.....71.9.4.8...3...9.1....43....6.5....79....5.3...1...2.6.5..9.....4.2...
4631,4631,1676,22,..7...1..92.....68....1..49..65.73.....3.6.....82.19..87..2....25.....81..3...2..
4632,4632,1934,16,..3.856.....21..4..7.....8.3...9...61..4.7..97...2...8.3.....9..8..32.....984.3..
4633,4633,1741,20,.37...16............16.84...64.3..2..9..2..7..7..6.35...89.32............15...78.
4634,4634,1435,28,.7.....3.4921...6838.....92...3.2.......7.......8.5...93.....1471...9823.2.....5.
4635,4635,1403,25,.85...32.............865...9....36.12.......75.64.1..2...948.............64...15.
4636,4636,1487,31,....4....46..8..25..25.78..2.8...3.1....5....1.4...5.6..73.59..82..6..53....2....
4637,4637,1331,34,..4...1..6..5.1.42....4....5..7.83.4...4.6...4.13.2..7....3....29.6.5..3..8...6..
4638,4638,1748,21,.3.5.2.8..2....63...87..9..........91..6.9...9..........2..58...16....2..9.4.8.7.
4639,4639,1878,19,....9.43.3.6...8.12...1...7...63....5.......4....78...1...8...54.9...1.3.62......
4640,4640,1780,17,..64..3...7.3.2.1.5.......7.9.563.4...........6.294.8.6.......2.2.1.9.6...1..75..
4641,4641,1143,43,7..6.2..1....8.....38...9....612.7.....9.......3.471....1...85.....6....9..2.5..4
4642,4642,1557,20,.5..6..8....4.9..6..8...7..341....792.......389....465..2...6..1..8.2....8..7..2.
4643,4643,1327,38,..5...3..21..9...7..4.7.1.6.6.9.8.1.....4.....5.6.1.3.5.7.1.6..3...6..45..6...2..
4644,4644,1696,24,59.2.64.7.1.....9....8.....9.......63..7.8..22.......5.....5....6.....5.4.56.2.71
4645,4645,1932,18,..5........218.6..31.....827...5...6.3.218.5.9...3...124.....18..3.627........2..
4646,4646,1939,19,.41...92.....5.....3.6.1.578....3..1.........4..5....339.1.2.4.....3.....68...39.
4647,4647,1904,17,.....1.9...7...4..954....28.8..5.....1.3.9.7.....8..1.83....651..5...9...7.9.....
4648,4648,1392,31,.3...4.8.5...7...2...1.9...3.....4.6..75162..2.5.....7...8.1...1...2...9.8.9...1.
4649,4649,1509,22,..9...4..7..651..3..8...6..9...7...84..9.8..28...4...6..3...2..5..392..4..1...7..
4650,4650,1617,31,.4...5.8.6.......5..13.2...3.6.2.4.8.5.....3.8.2.3.5.7...7.38..7.......2.9.2...1.
4651,4651,1680,25,..35.89...9.....1..4.1.9...8..2.35.4.........2.18.5..7...4.2.3..2.....5...49.68..
4652,4652,2048,16,9..4....6..........87...54.7.69.18.3.1..8..7.8.46.51.2.78...42..........6....9..8
4653,4653,1624,24,...5.....8.4...1.2.2.6.1.8.3.9...7.4.7.....1.2.6...8.5.5.8.7.4.7.2...9.8.....2...
4654,4654,1900,16,........29.7.5.6...8.1.7.3...32.87....8...4....17.68...2.4.5.8...4.2.3.95........
4655,4655,1276,39,.78...19....8.4......92..6..46...23.7.......9.19...67..2..87......1.3....83...75.
4656,4656,1525,22,5..4.7..2.3..1..8...2...9...54...29....9.3....81...57...5...3...9..4..1.1..3.9..4
4657,4657,1649,30,..4.9.3.....1.8.5.2.......1.......83.5.3.4.6.79.....2.3.......7.6.2.9.....9.6.5..
4658,4658,1520,32,..63..2..3...1...8.5...6.3....2.3...49.8.7.53...1.5....6.9...1.9...2...4..3..49..
4659,4659,2001,17,...6.3...3.......5.92...76..8.9...5..61.5.49..2...4.8..45...17.9.......4...5.7...
4660,4660,1934,18,..5...4.....2.8.9...79.35..9..3.1..7.4.....2.3..7.4..5..31.56...7.4.2.....4...2..
4661,4661,1820,19,5....7..6...9.4.7..13...94..4..91...............34..5..82...13..7.8.3...4..6....2
4662,4662,1407,34,.5.....9.1.......24.72.8..6...7.4...563...417...5.3...8..4.56.32.......1.4.....5.
4663,4663,1502,23,..6.7.1....56.89...7.......3.......8.4.5.732.5.......9.......4...14.58....2.1.5..
4664,4664,1215,45,..8.561...6.1.3.8........5...9.7.6....39.28....1.3.7...8........3.5.7.2...739.5..
4665,4665,1576,29,.3..5..9...76.8...9.......7..9...13.7..2.1..8.52...6..2.......3...4.37...9..7..6.
4666,4666,1824,21,.8......3.7..9..2...23.79....57.63..1...5...9..39.15....15.86...3..4..5.6......9.
4667,4667,1687,24,..2.1.6...51....3...47.3....1..54.9...........9.27..1....5.28...6....54...9.6.3..
4668,4668,1824,17,8...1..25..5...7...7.3.5.1....1.45...2.....7...62.9....8.5.6.3...1...2..76..2...9
4669,4669,1340,37,1.4...9.....5.2..6.5.....3...76.35...1.2.8.9...91.52...7.....6.4..3.9.....2...1.5
4670,4670,1269,31,8..2.3.6.2.......3.....6.....71.93...8.....71..54.28.....5.....1.......5.3.9.8..4
4671,4671,1498,34,..7.8.9...51...8...6.9.7...3.6.7.4.....3.4.....4.5.6.7...1.2.4...2...38...3.4.1..
4672,4672,1851,23,...1.4...5.1...2.3......6.5...7469.............6821...1.8......4.5...3.6...2.3...
4673,4673,1844,20,.9.....5..7.9.1.2...8...6....512.9....14.72....9.657....7...4...8.2.6.1..4.....9.
4674,4674,1879,19,.48....7...........732.651.7..4.5...3...7...8...8.3..5.541.736...........1....25.
4675,4675,2014,15,2.83.69.7...9.7.....7...1..8...4...9.1.....5.5...7...8..3...8.....7.8...4.96.17.3
4676,4676,1514,31,.41...8.....3.2....3..6..72.1...3.....7...4...5.6...3.89..5..2....2.4.....2...61.
4677,4677,1538,24,....7....9..8.4..1.84...79.5.87..9.4.........3.9..68.7.65...21.7..3.2..9....5....
4678,4678,1776,26,.54...81...9.3.5.631.....97...4.7.......5.......8.6...42.....799.7.6.1...31...48.
4679,4679,1739,24,3.......9..64537..45.....8.....7..2....9.4....7..2.....1.....97..9.683..5.......8
4680,4680,1754,24,5.......4.8.....2...65.41.3...487.6...........1.396...4.12.39...9.....3.7........
4681,4681,1998,17,31.7....8..76.9......4.8...14.....76..2...5..89.....34...9.6......5.19..6....4.25
4682,4682,1795,19,8...9...6..3...8..7.62..5.....458...4..7.6..9...931.....8..36.2..1...9..5...6...7
4683,4683,1328,37,8.......9....4.....9...8.7..168.7.3.2..9.4....8.3.251..5.1...6.....2....1.......8
4684,4684,1508,24,6..3.4..1......3.....678....2.9.651...9...6...648.7.2....763.....1......3..5.2..8
4685,4685,1314,41,9...2...86..5.4.....7...3....12.85...9.....8...23.96....3...7.....8.6..14...7...5
4686,4686,1607,29,..76..3...3.4.8.5.4.......7..82.17...1.....9...29.51..8.......2.9.5.3.1...6..45..
4687,4687,1790,22,8..7.2....5.....8.........5..9..13..5.3.4.2.6..127.8..1.........4.....7....3.9..4
4688,4688,1826,21,.3.........8.1.3..5.19.27..3...9...7.2.3.7.1.8...6...4..31.94.2..5.7.8.........6.
4689,4689,1890,18,2..1.8..4...3.....74.....38.5.2.3.6..7.....9..1.7.4.5.98.....15.....6...1..5.9..7
4690,4690,1554,31,..7.9.4...384.7.1.....5.....9....53.2.4...7.1.65....2.....2.....4.5.637...6.4.8..
4691,4691,1673,19,1..285..465.....38..........7.16..2...1...3...2..54.9..........31.....524..326..9
4692,4692,1494,35,..3..65......3....5..8.9.377.5...6.8.9.....1.6.8...4.342.9.8..1....1......67..8..
4693,4693,1665,28,..29.75....84....3.7.....1.5..812...............695..2.3.....2.4....31....92.63..
4694,4694,2047,17,1.3...7.96...7.....7.....4..3.6.2.757.......348.7.1.2..4.....6.....5...25.6...3.4
4695,4695,2027,18,...5.4....63.1.57....7..8..32.....58..8...3..59.....12..5..6....47.5.12....2.8...
4696,4696,1970,16,2..8..7.9...912....6.....1..172..89...........59..123..2.....7....358...8.3..4..5
4697,4697,1428,34,6.......3..8...9....97.16.8.3.45..6....1.6....9..32.7.8.19.52....7...4..9.......1
4698,4698,1565,22,.85..1.42..9...7......6....9.8.5.2.7.2.....3.5.6.8.4.9....3......2...1..69.7..32.
4699,4699,1411,38,7...5.1.6.1..6..2...3...5..5....4....3.8.2.5....6....9..1...8...5.....3.9.8.2...4
4700,4700,1720,26,.4..2..5.6.1...8..58.....791..2.5...............8.1..442.....85..6...9.2.3..9..1.
4701,4701,1842,20,5.......4..9.8.2...1.7.56...31...79.7.......2.84...16...64.3.7...8.5.9..1.......6
4702,4702,1882,19,..7...6..48....723.1..4..5....8.3...8.9...1.6...5.9....2..3..6.591....78..3...5..
4703,4703,1808,18,3.9.1...2..7...4.....678...9.3...1.4....3....2.4...6.8...547.....1...8..5...9.2.3
4704,4704,1336,36,.17...63..........53..6..82...9.6...4.62.85.7...1.4...37..1..24..........82...75.
4705,4705,1528,23,...3782....2...9..8...1...4.48....6..1.2.6.4..2....71.3...2...6..5...3....4763...
4706,4706,1333,42,....6...4..73.42..1..2.5...6.....4.9.5.8.3.2.3.2.....7...6.1..2..35.97..5...3....
4707,4707,1434,37,..34.69......3....2.47.1..582.....9.....9.....7.....235..8.31.9....1......15.96..
4708,4708,1834,23,...2.7....79...8...46...72....7.91...1.5.2.6...76.8....93...68...1...34....4.3...
4709,4709,1868,21,....9......9...7..6......18...2...314..3.1..551...6...94.....26.28...4......3....
4710,4710,1910,18,12.4.5.8...93.17..3.........1.....7.8.7...6.1.5.....2.........6..18.32...4.6.2.19
4711,4711,1338,38,7.8...6...5..8..7...9.5.2.....5.8....3.2.9.1....6.4.....7.6.8...8..4..6...2...5.4
4712,4712,1498,25,..63.84...9..5..3.45......7....4...27..6.9..49...1....3......78.1..7..5...79.12..
4713,4713,1400,36,..1...4.....4.1.3..5..6..9.5..389..6.6.....8.3..716..5.1..3..2..2.8.4.....4...9..
4714,4714,1471,32,...1.6..31.....9.6..6.2.4...4..9..3...16.25...3..5..7...7.4.1..9.4.....82..3.9...
4715,4715,1836,21,6...2...13.5.1.7.....8.6.....8...31.54..6..79.93...6.....2.4.....6.3.9.88...9...4
4716,4716,1933,17,.3.768...8.......317.....5...81.75..7.......4..19.38...6.....314.......9...374.8.
4717,4717,1648,17,...........751.9...9.8.6.3..124.5.6.6.......3.7.2.958..4.1.3.5...1.578...........
4718,4718,1285,36,4..1..5.9.7.9.2.3....6.....5...7...3.........2...4...6.....9....5.7...6.9.3..51.2
4719,4719,1506,22,.7.8.392.52..6..31.........8..43...6.........4...75..8.........16..2..49.481.9.6.
4720,4720,1339,36,...........49528..9..378..1.9.....46.........32.....7.2..435..8..38915...........
4721,4721,1595,27,.8.....5..4...9.8.3...18..96...8...19...3...68...2...52..17...3.6.3...7..7.....1.
4722,4722,1542,24,..8.5.2......3.....2.7.98..8.4...3.256.....917.3...4.8..71.2.4.....7......5.4.1..
4723,4723,1465,25,8.......2.792.3.5.........7...1.4.8.23..8..15.8.6.5...7.........2.8.713.5.......8
4724,4724,1377,19,...9.1...69.8.3.1.7.8.....3...485....5.....4....329...9.....6.2.7.5.4.39...6.2...
4725,4725,1278,32,.1.....3...51.94...8..7.91....8.35..8.......6..76.2....63.2..8...83.71...4.....6.
4726,4726,1436,24,2....96.4..........9.7.2.5.96.....47...1.6...57.....26.4.8.5.7..........6.83....5
4727,4727,1431,33,7...8...235.....18..2.4.7...7.6.39.............69.4.8...3.6.2..12.....644...5...9
4728,4728,1565,29,...6.3....7.....5.68..7......2...1.6.5.1.2.9.3.4...5..1...9..37.6.....8....7.5...
4729,4729,1746,22,.9..3......5942....7.....4...34.62..4.......5..13.87...5.....2....2194......7..9.
4730,4730,1640,25,8..6.5..1.......7...3..24.....7.6.2.76.....53.9.5.4.....98..7...1.......5..2.1..8
4731,4731,1892,17,..2.7.3..8..9.6..29.......751.2...34.........34...8.297.......54..7.2..3..1.6.7..
4732,4732,1115,44,.1.....9.7..5.3..2..3...7.1..53.64..8.......5..68.92..2.4...8..3..6.2..4.6.....2.
4733,4733,1606,18,.7.823.4.1..9....8....1..5...2...3.6...2.9...7.8...9...6..8....8....5..1.9.172.6.
4734,4734,1494,32,..1..49.....6.1.......9.73.8.......663......54.......7.75.3.....4.8.7.....85..2..
4735,4735,1722,25,..5..14.....3.6.8.8.......5.52...34....9.5....71...25.1.......3.9.7.2.....81..6..
4736,4736,1631,23,.........2..5.1..68.9.2.5..34.2.5..9...498...1..6.3.28..6.5.2.77..1.2..3.........
4737,4737,1989,17,.3..62...6.......9.8.....15..13974......5......52419..39.....8.1.......6...67..9.
4738,4738,1877,17,.82.5.13.....7....4.......6.9.2.7.1..31...47..7.4.1.9.8.......7....2.....17.4.98.
4739,4739,1194,43,..6134...9.......44..9.8..5..92.1.....2.6.5.....8.97..2..3.7..17.......8...5162..
4740,4740,1606,21,3.......5.95...47..4..2..1...13.4...4..852..1...1.67...3..6..5..12...38.8.......4
4741,4741,1314,42,..6..28..7.5...4.2...37.....9...7.1.4.......8.5.8...6.....45...9.2...5.7..49..1..
4742,4742,1514,30,..8...4..3....8..175...4.98...685....7.....1....172...69.5...828..7....3..5...6..
4743,4743,1816,21,..1...3.7...7.9.....71548..1.5...6...8.....3...9...2.1..36124.....4.7...4.6...1..
4744,4744,1909,20,21..34..9.3.....8....968.......2...1.6.....7.5...7.......846....5.....6.7..31..98
4745,4745,1780,19,.1.5.4.9..47...26..........4..8.2.195.......228.3.6..7..........95...87..6.1.7.2.
4746,4746,1437,34,..6.7.....3.6.4.7.75.3.2.1..9..5....2.......4....6..9..7.5.3.68.4.8.7.5.....2.4..
4747,4747,1444,25,3.2...4...7.....6.....972..1..6.8..7..6...3..5..9.4..6..175.....9.....8...7...6.5
4748,4748,1389,40,51.6.2..4..6.......9...4.6.6..143..5.........9..786..2.3.4...1.......9..7..9.5.48
4749,4749,1588,29,3...1...9...3.2..6.2.9.8...26.....83..3...1..97.....64...2.4.9.7..1.3...5...9...8
4750,4750,1903,22,...8.5..4.5...7.1...8...6...1....25.4.5...7.6.63....8...9...5...7.3...2.3..5.9...
4751,4751,1826,22,..25.96..9...3...4...18...55..8....1.4.....7.1....4..93...18...4...7...6..96.34..
4752,4752,1826,21,...1.7....64.5.9...7.....5.39.6...45.........18...2.36.3.....2...8.4.16....8.9...
4753,4753,1397,35,.8.5...3.....96....36...15....2153..1.......6..3864....21...46....15.....9...7.8.
4754,4754,1465,24,7...4..92..6...7..1.......4.7..6..8....958....9..7..1.2.......6..3...8..58..2...7
4755,4755,1442,34,....2.8.3.1.4...6..........25.3.6.41.........34.7.9.52..........3...1.7.4.2.6....
4756,4756,1585,25,9..5.7.....86.47...6.9...2...7...2...1.....9...9...6...5...8......4.18.....7.5..3
4757,4757,1803,21,.13....8..564.3......8.7...3.......5297...1384.......7...3.2......1.684..3....52.
4758,4758,1803,21,.1.....4.94.7..251..2...7...5.3.1.6...........7.2.8.3...1...4..823..6.97.6.....1.
4759,4759,1810,18,.......4.8.......3.25...19...92.635....7.8....341.52...96...82.1.......9.7.......
4760,4760,1334,37,..6.......1.5.4.9...81.36..4.9...5.6.........1.2...3.9..36.82...8.4.5.6.......1..
4761,4761,1502,21,.7.8.6.1....5.2.9.2.......7..3...1..1.2.6.3.8..9...2..9.......1.3.1.8....2.9.3.4.
4762,4762,1516,34,9.....7.8.4.5.1.6.....9......6...5.....1.3..2..4...8.9....7.....2.8.4.7.5.8.....6
4763,4763,1441,32,7.......3.6.4.9...2.9.....6.5.9.1.3...7.........8.3.2.4.....9.2...1.2.5.6.......7
4764,4764,1694,23,.3.7.5.2...5...7..78.....54.5..69.....6...2.....21..6.47.....93..8...4...1.9.8.7.
4765,4765,1766,21,..4.9.6...2.....7.6....2..9.7..6......81.47......2..4.2..6.5..3.8.....6...7.3.2..
4766,4766,1786,19,..4...5.9...8.4.....7.......264.975.3..6.2..8.193.824.......4.....7.5...6.2...1..
4767,4767,1292,34,..9..18.....7.3...15.....7.5..1.2....6.....9....9.7..8.4.....65...3.9.....24..3..
4768,4768,1309,27,31......2.8...9.5.6...2...7...5.8......9.31.....2.1...9...5...6.3.8...4.7......93
4769,4769,1171,45,...3.45...7.....3.1..7.5..88.9...3.6....1....2.7...8.55..1.8..3.2.....8...89.6...
4770,4770,1393,33,.9..1..5...58.43......3...867.....35....6....12.....969...8......14.95...4..5..2.
4771,4771,1760,20,4..1....5.1.....9..7.932.6....645.....7...2.....721....9.358.4..5.....7.3....6..8
4772,4772,1810,19,8....6..2.32.4.1....79.23...8.......2.6...4.1.......3...34.92....4.3.96.7..6....3
4773,4773,1786,20,..1...5...4..8..6.7.8..39.4...697.......1.......238...4.29..8.3.8..2..1...5...7..
4774,4774,1230,41,9......47..53.42....2...58.1..4.2..5.........5..8.6..9.97...1....85.97..25......6
4775,4775,1476,21,9.......26..2.7.98..8...5.7.4..3..5....614....6..8..2.1.6...2..78.1.5..94.......5
4776,4776,1580,32,.6.4...5...51.63..3.......64..3.8.....72.51.....9.1..27.......8..28.39...5...7.2.
4777,4777,1733,25,.6.5.3.4...5.7.2...............3.9...8.4.1.6...2.8............3..9...4..71.6.9.8.
4778,4778,1796,20,....4...6..42.79...1...9.2.3..4.6..5..7...8..9..7.2..3.4.9...7...91.86..1...2....
4779,4779,1688,21,.45...1932...6..87...........63.79.....518.....34.68...........56..3...8318...54.
4780,4780,1777,16,4.3...2.6.9.....8.....8..79..87.5....52...13....6.35..82..6.....7.....5.9.1...8.3
4781,4781,1299,38,1..269..3.2..3..4...3......9..1.5..4..6...1..5..6.3..9......8...9..7..2.8..946..7
4782,4782,1365,26,8...5...3.15...46.7..6......3.....7.4..1.5..6.2.....5......4..1.7....52.2...7...9
4783,4783,1468,33,..........34.6.28.51.....946.182...5.........8...719.218.....53.49.1.86..........
4784,4784,1315,34,..4...7...1.....9.3.28.9......572...5.......6....83......3.54.1.6.....59..9...3..
4785,4785,1640,24,8...4.7.3.5.....9....697.5......8...61......4...2......3.972....9.....6.5.4.3...2
4786,4786,1583,24,..15.63..3...7...8.9.....6..5.1.7.3.7...6...9.1.9.3.4..2.....9.4...1...5..64.91..
4787,4787,1707,18,.72.6.54..9.....8.6.5...9.7.....3...7..814..3...9.....4.8...7.9.1.....6..57.8.31.
4788,4788,1236,39,..3.8.6...1.....4..8.1.5.....87529..5.......4..93148.....5.9.6..5.....9...1.6.5..
4789,4789,1431,20,94...1.573..4.8..1.........6...4.7.5.7.....1.2.8.3...6.........7..5.3..449.2...73
4790,4790,1230,43,.2.........5.8.4..7.85.9...5..9.8..7.6.1.4.8.8..6.3..1...3.56.4..3.6.7.........1.
4791,4791,1688,25,7.3.2.9.6..61.72............1.675.9...........8.312.5............95.63..4.8.9.7.5
4792,4792,1722,23,..34.92..2.....68..9.....7....5.4...6..9....5...2.6....5.....9..8......4..47.81..
4793,4793,1818,20,9.......1..1.8.....4.7.2.8..57.4.96.....3.....86.9.17..2.8.4.1.....5.7..7.......8
4794,4794,1804,16,7.6.5.....29...63.....1.......6.9..38.54.12.96..3.5.......6.....41...75.....3.8.1
4795,4795,1395,33,.897.536..6.....2...1...8......6...1..63.42..3...7......7...4...3.....1..421.368.
4796,4796,1395,23,....1......2..51..6..7.8..341...2..79.......47..4...521..6.3..5..71..8......4....
4797,4797,1284,42,.6..8..4...7...1...4.21..3...38.94......3......16.29...8..23.7...5...3...1..7..6.
4798,4798,1532,32,1.2...8.4.7..4..9....8.6.....6...9.53..9.4..19.4...6.....5.3....3..9..8.8.9...1.3
